37.328487, -122.026854, 0.000000, 1375067500.057798, 13.320000,0 , 10.000000
37.328562, -122.026852, 0.000000, 1375067502.056748, 13.860000,0 , 5.000000
37.328636, -122.026857, 0.000000, 1375067504.056189, 13.680000,0 , 5.000000
37.328709, -122.026858, 0.000000, 1375067506.064849, 13.896000,0 , 5.000000
37.328782, -122.026862, 0.000000, 1375067508.079752, 13.680000,0 , 10.000000
37.328854, -122.026863, 0.000000, 1375067510.056742, 13.212000,0 , 10.000000
37.328925, -122.026864, 0.000000, 1375067512.068760, 13.284000,0 , 10.000000
37.329000, -122.026865, 0.000000, 1375067514.057824, 14.040000,0 , 5.000000
37.329072, -122.026860, 0.000000, 1375067516.041022, 13.356000,0 , 5.000000
37.329143, -122.026856, 0.000000, 1375067518.063753, 13.572000,0 , 10.000000
37.329212, -122.026858, 0.000000, 1375067520.056747, 13.860000,0 , 5.000000
37.329283, -122.026858, 0.000000, 1375067522.045492, 14.076000,0 , 5.000000
37.329356, -122.026863, 0.000000, 1375067524.039917, 14.076000,0 , 5.000000
37.329425, -122.026859, 0.000000, 1375067526.042183, 13.068000,0 , 5.000000
37.329494, -122.026852, 0.000000, 1375067528.043417, 13.392000,0 , 5.000000
37.329562, -122.026847, 0.000000, 1375067530.042216, 13.356000,0 , 10.000000
37.329631, -122.026852, 0.000000, 1375067532.044769, 13.644000,0 , 5.000000
37.329702, -122.026859, 0.000000, 1375067534.043169, 13.572000,0 , 5.000000
37.329771, -122.026863, 0.000000, 1375067536.043070, 13.176000,0 , 5.000000
37.329842, -122.026858, 0.000000, 1375067538.044381, 13.644000,0 , 5.000000
37.329913, -122.026849, 0.000000, 1375067540.053567, 14.004000,0 , 5.000000
37.329986, -122.026846, 0.000000, 1375067542.054233, 14.076000,0 , 5.000000
37.330058, -122.026843, 0.000000, 1375067544.062602, 14.184000,0 , 5.000000
37.330133, -122.026848, 0.000000, 1375067546.056168, 14.328000,0 , 10.000000
37.330186, -122.026904, 0.000000, 1375067548.059746, 13.968000,0 , 5.000000
